,tic,ra,dec,teff,plx,rstar,mstar,tmag,age,assoc,ref,rms
10830,427334342,83.5196,-4.9867,3844.0,2.47918,1.50088,,15.3566,,OSFC,roquette25,
10831,427334269,83.4854,-5.1131,3760.0,2.54077,1.69564,,13.2773,,OSFC,roquette25,0.0026109373912192035
10832,427334199,83.4771,-5.2375,5274.0,1.07007,3.84754,,14.1549,,OSFC,roquette25,
10833,427334038,83.4508,-5.5797,3447.0,2.70662,0.655725,0.6314,15.0941,,OSFC,roquette25,
10834,427334258,83.4242,-5.1381,5290.0,0.701902,2.80993,,15.2261,,OSFC,roquette25,
10835,427334237,83.4237,-5.1761,5861.0,1.1076,1.60575,1.06,15.0735,,OSFC,roquette25,
10836,427334368,83.4229,-4.9331,3115.0,2.88235,0.691687,0.657567,15.0134,,OSFC,roquette25,
10837,427333819,83.4192,-5.9911,4382.0,1.22245,1.79971,,15.2149,,OSFC,roquette25,
10838,427334322,83.4192,-5.0128,6323.05,2.40754,6.62124,,9.9611,,OSFC,roquette25,0.0003096158984525893
10839,427334048,83.4129,-5.5528,7045.0,1.49398,1.44319,1.56,14.9394,,OSFC,roquette25,
10840,427334535,83.4129,-4.6353,3147.0,2.54115,0.700272,0.663682,15.2184,,OSFC,roquette25,
10841,50793754,83.4017,-4.8303,3877.0,2.64703,1.57483,,14.7456,,OSFC,roquette25,
10842,50793143,83.3871,-5.9858,5450.0,1.75817,1.6694,0.95,13.5778,,OSFC,roquette25,0.002661586466606025
10843,50793569,83.3779,-5.1369,4782.0,1.99313,1.36883,0.77,14.9882,,OSFC,roquette25,
10844,50793506,83.3779,-5.2308,4467.0,2.71229,1.03925,0.7,14.7235,,OSFC,roquette25,
10845,50793572,83.3721,-5.1303,5081.0,2.34171,0.958253,0.85,15.1356,,OSFC,roquette25,
10846,50793364,83.3696,-5.4361,3384.0,2.58874,0.852882,0.39,15.2824,,OSFC,roquette25,
10847,50793479,83.3596,-5.2778,4724.0,0.312413,4.88859,,15.4163,,OSFC,roquette25,
10848,50793391,83.3567,-5.3983,4168.0,2.30422,0.856217,0.65,14.8811,,OSFC,roquette25,
10849,50793810,83.3475,-4.7094,,,,,15.9795,,OSFC,roquette25,
10850,50793310,83.3437,-5.5444,,,,,13.0378,,OSFC,roquette25,0.00628073076741259
10851,50793423,83.3246,-5.3606,3092.0,2.89213,0.680286,0.64938,15.0906,,OSFC,roquette25,
10852,427457364,84.1955,-2.557861111,3118.0,,0.561891,0.555825,15.3902,,OSFC,roquette25,
10853,34470191,82.575314,-7.456918,3195.0,2.34308,0.480048,0.477995,17.034,,OSFC,roquette25,
10854,34470488,82.579482,-6.973106,,,,,15.486,,OSFC,roquette25,
10855,50662298,82.584771,-3.437446,,,,,13.9318,,OSFC,roquette25,
10856,34470577,82.604863,-6.856838,3122.0,2.76224,0.653585,0.629807,15.2719,,OSFC,roquette25,
10857,34470577,82.604872,-6.85685,3122.0,2.76224,0.653585,0.629807,15.2719,,OSFC,roquette25,
10858,34470433,82.616127,-7.06315,2963.0,2.73307,0.542027,0.538028,16.0122,,OSFC,roquette25,
10859,34470397,82.617201,-7.111696,3745.0,2.82127,1.0041,0.56,14.192,,OSFC,roquette25,
10860,50661465,82.621469,-4.842066,3025.0,2.88153,0.483007,0.481012,16.284,,OSFC,roquette25,
10861,50662082,82.624905,-3.776953,5578.0,0.56933,1.06641,0.98,16.0325,,OSFC,roquette25,
10862,34470855,82.630936,-6.426528,3177.0,2.5441,,,15.1596,,OSFC,roquette25,
10863,34470855,82.630937,-6.426528,3177.0,2.5441,,,15.1596,,OSFC,roquette25,
10864,712756902,82.636504,-5.585974,,,,,14.488,,OSFC,roquette25,
10865,34471076,82.637197,-6.047219,3007.0,2.4543,0.533183,0.529878,16.2111,,OSFC,roquette25,
10866,34471694,82.645496,-6.758667,3575.0,6.47871,0.663552,0.637188,12.9832,,OSFC,roquette25,0.0015155382168378223
10867,50662261,82.651351,-3.492606,,,,,14.4552,,OSFC,roquette25,
10868,50661394,82.677693,-4.940937,,,,,14.1887,,OSFC,roquette25,
10869,34471756,82.690671,-6.870997,3712.0,2.6289,1.0411,0.55,14.297,,OSFC,roquette25,
10870,34472145,82.691672,-7.50792,3242.0,2.93028,,,15.0517,,OSFC,roquette25,
10871,34471752,82.701078,-6.860302,3107.0,2.54318,0.591485,0.581086,15.8388,,OSFC,roquette25,
10872,50724608,82.702463,-5.625221,3526.0,2.54735,1.03968,0.47,14.7943,,OSFC,roquette25,
10873,50723681,82.702911,-3.874729,,,0.351,0.355,14.236,,OSFC,roquette25,
10874,50724286,82.704164,-5.015078,2880.0,2.07043,0.596754,0.585433,16.578,,OSFC,roquette25,
10875,34471482,82.710528,-6.478501,2851.0,2.01622,0.549819,0.545092,16.838,,OSFC,roquette25,
10876,34471482,82.710546,-6.478494,2851.0,2.01622,0.549819,0.545092,16.838,,OSFC,roquette25,
10877,34471482,82.710546,-6.478483,2851.0,2.01622,0.549819,0.545092,16.838,,OSFC,roquette25,
10878,34472034,82.732757,-7.368545,3124.0,3.02144,0.616386,0.601257,15.2377,,OSFC,roquette25,
10879,50723203,82.739896,-3.132731,,,,,15.507,,OSFC,roquette25,
10880,50724742,82.742526,-5.848084,2991.0,3.26168,0.491374,0.489466,15.9715,,OSFC,roquette25,
10881,50724742,82.742534,-5.84807,2991.0,3.26168,0.491374,0.489466,15.9715,,OSFC,roquette25,
10882,34472037,82.743197,-7.376839,3490.0,2.83793,0.697441,0.661669,14.6421,,OSFC,roquette25,0.005097442941735253
10883,50723378,82.776608,-3.375489,,,,,13.8379,,OSFC,roquette25,0.0024061701245804007
10884,34511236,82.784011,-7.071647,,,,,14.8548,,OSFC,roquette25,
10885,34511683,82.792874,-6.444392,3013.0,,0.691513,0.657442,15.8518,,OSFC,roquette25,
10886,34511683,82.792879,-6.444407,3013.0,,0.691513,0.657442,15.8518,,OSFC,roquette25,
10887,50724108,82.793295,-4.679317,3487.0,6.67582,0.534674,0.531261,13.7213,,OSFC,roquette25,0.002406786102357658
10888,50724108,82.793301,-4.679295,3487.0,6.67582,0.534674,0.531261,13.7213,,OSFC,roquette25,0.002406786102357658
10889,50724108,82.793301,-4.679303,3487.0,6.67582,0.534674,0.531261,13.7213,,OSFC,roquette25,0.002406786102357658
10890,34510887,82.802153,-7.605736,3576.0,4.84467,0.565886,0.559322,14.142,,OSFC,roquette25,0.0030398082672164484
10891,34510643,82.803541,-7.991668,3054.0,16.4612,0.155289,0.127033,15.2172,,OSFC,roquette25,
10892,50725028,82.81293,-5.538256,3093.0,,0.637455,0.617636,15.5235,,OSFC,roquette25,
10893,50725028,82.812949,-5.538262,3093.0,,0.637455,0.617636,15.5235,,OSFC,roquette25,
10894,50725028,82.81295,-5.538306,3093.0,,0.637455,0.617636,15.5235,,OSFC,roquette25,
10895,50725647,82.825023,-4.323385,3035.0,2.94913,0.43339,0.428599,16.5787,,OSFC,roquette25,
10896,50725787,82.825148,-4.112195,3691.0,2.8622,1.00952,0.54,14.5508,,OSFC,roquette25,
10897,34511911,82.840022,-6.067851,3495.0,3.02433,1.09639,0.46,14.3744,,OSFC,roquette25,
10898,50725338,82.843058,-4.990993,3143.0,2.70905,0.657874,0.632995,15.2319,,OSFC,roquette25,
10899,50725523,82.846903,-4.622117,3191.0,3.17108,0.557329,0.5518,15.4871,,OSFC,roquette25,
10900,50725524,82.848222,-4.618571,3720.0,3.06117,1.22449,0.55,13.5795,,OSFC,roquette25,0.0037957667923989302
10901,50725524,82.848222,-4.618601,3720.0,3.06117,1.22449,0.55,13.5795,,OSFC,roquette25,0.0037957667923989302
10902,50725087,82.852995,-5.445151,3425.0,8.94358,0.327691,0.308426,14.3144,,OSFC,roquette25,0.004252043799667232
10903,50725520,82.854719,-4.633001,,,,,16.1954,,OSFC,roquette25,
10904,50725520,82.854721,-4.632991,,,,,16.1954,,OSFC,roquette25,
10905,34510857,82.855771,-7.65226,4876.0,0.771105,0.720109,0.8,16.3241,,OSFC,roquette25,
10906,50725247,82.879575,-5.10816,3762.0,2.6516,1.23325,0.57,13.7959,,OSFC,roquette25,
10907,50725247,82.879575,-5.108163,3762.0,2.6516,1.23325,0.57,13.7959,,OSFC,roquette25,
10908,34510687,82.879998,-7.916275,3197.0,2.50346,0.70729,0.668657,15.0721,,OSFC,roquette25,
10909,50726421,82.880533,-3.10694,3392.0,2.91335,0.690553,0.656756,14.7156,,OSFC,roquette25,0.0053003084349187435
10910,34510549,82.883476,-8.150038,3620.0,2.92117,1.36356,,13.6754,,OSFC,roquette25,0.003010317238970814
10911,34512826,82.897573,-7.181948,3798.0,2.64581,1.18558,0.58,13.9202,,OSFC,roquette25,
10912,50726460,82.929623,-3.03905,3050.0,2.74138,0.445864,0.442118,16.6085,,OSFC,roquette25,
10913,50747251,82.933591,-5.824338,3892.0,2.4685,1.5674,,13.8286,,OSFC,roquette25,
10914,34513272,82.93758,-7.876461,2948.0,12.843,0.239423,0.209503,14.9855,,OSFC,roquette25,0.0098477809142751
10915,34512229,82.942543,-6.269069,2994.0,2.75922,0.540941,0.537034,15.9617,,OSFC,roquette25,
10916,50746487,82.94976,-4.500975,5217.0,2.21552,2.22558,,12.9648,,OSFC,roquette25,0.001724434882266479
10917,34512384,82.950235,-6.517388,3804.0,2.65447,1.02935,0.58,14.1809,,OSFC,roquette25,
10918,50745571,82.959562,-3.065529,3274.0,2.98962,0.676184,0.646412,14.8621,,OSFC,roquette25,0.011758441408812187
10919,34512434,82.963398,-6.59235,3080.0,2.32648,,,16.5938,,OSFC,roquette25,
10920,34512434,82.963399,-6.592334,3080.0,2.32648,,,16.5938,,OSFC,roquette25,
10921,34512434,82.964198,-6.592292,3080.0,2.32648,,,16.5938,,OSFC,roquette25,
10922,34512434,82.964212,-6.592308,3080.0,2.32648,,,16.5938,,OSFC,roquette25,
10923,34512581,82.973206,-6.814293,,2.74837,,,16.541,,OSFC,roquette25,
10924,34512581,82.973216,-6.814278,,2.74837,,,16.541,,OSFC,roquette25,
10925,50746651,82.984857,-4.833214,3383.0,2.78818,1.04175,0.39,14.8955,,OSFC,roquette25,
10926,34512618,82.992415,-6.878351,3014.0,2.61399,0.426592,0.421145,17.1283,,OSFC,roquette25,
10927,50747080,83.005381,-5.533516,3134.0,2.64849,0.534842,0.531417,16.0374,,OSFC,roquette25,
10928,50746772,83.011251,-5.008489,,,,,15.5948,,OSFC,roquette25,
10929,50746973,83.014737,-5.333873,,,,,16.3116,,OSFC,roquette25,
10930,199780296,83.022051,-6.864822,,,,,14.491,,OSFC,roquette25,
10931,50746716,83.023341,-4.935661,3920.0,2.37862,1.10984,0.61,14.4614,,OSFC,roquette25,
10932,50746962,83.028814,-5.315983,2934.0,1.84815,0.659254,0.634017,16.8703,,OSFC,roquette25,
10933,199780226,83.029905,-6.758424,3631.0,2.61894,1.0017,0.52,14.5036,,OSFC,roquette25,
10934,199780046,83.041807,-6.486901,3521.0,2.68232,1.20381,0.47,14.1977,,OSFC,roquette25,
10935,199780046,83.041813,-6.486899,3521.0,2.68232,1.20381,0.47,14.1977,,OSFC,roquette25,
10936,199779766,83.048289,-6.089529,3136.0,2.54426,0.638129,0.618151,15.5459,,OSFC,roquette25,
10937,50748010,83.049683,-4.721186,3100.0,2.80759,0.501943,0.499973,15.9765,,OSFC,roquette25,
10938,712766786,83.060158,-4.146561,5258.0,0.520229,1.14078,0.9,16.12,,OSFC,roquette25,
10939,199779751,83.0616,-6.069805,3354.0,2.53099,0.685495,0.653131,15.1313,,OSFC,roquette25,
10940,199780236,83.073326,-6.765392,,,,,13.1758,,OSFC,roquette25,0.0022035491055086287
10941,199780101,83.075136,-6.563379,,,,,14.2191,,OSFC,roquette25,
10942,199780101,83.075139,-6.56338,,,,,14.2191,,OSFC,roquette25,
10943,199780252,83.076413,-6.793092,3039.0,2.77732,0.551501,0.546603,15.9034,,OSFC,roquette25,
10944,199780252,83.076415,-6.79309,3039.0,2.77732,0.551501,0.546603,15.9034,,OSFC,roquette25,
10945,199780104,83.077191,-6.567656,2910.0,2.9281,0.442135,0.4381,16.7042,,OSFC,roquette25,
10946,199779837,83.082084,-6.194029,3050.0,2.07576,0.546261,0.541879,16.5843,,OSFC,roquette25,
10947,50747391,83.082584,-5.807527,,,,,14.0683,,OSFC,roquette25,
10948,50747958,83.09442,-4.816791,3052.0,2.30582,0.481799,0.479782,16.9861,,OSFC,roquette25,
10949,50747664,83.094947,-5.278546,3100.0,1.93507,0.623526,0.606873,16.9058,,OSFC,roquette25,
10950,50747821,83.102244,-5.054771,3022.0,2.25268,0.690359,0.656617,15.6701,,OSFC,roquette25,
10951,50747735,83.10423,-5.170624,3106.0,2.66083,0.64278,0.621687,15.5056,,OSFC,roquette25,
10952,50747735,83.104243,-5.170641,3106.0,2.66083,0.64278,0.621687,15.5056,,OSFC,roquette25,
10953,50748046,83.107019,-4.64959,3093.0,2.78967,0.604397,0.591661,15.6315,,OSFC,roquette25,
10954,50748046,83.10702,-4.649592,3093.0,2.78967,0.604397,0.591661,15.6315,,OSFC,roquette25,
10955,199779949,83.111509,-6.361721,3345.0,2.82151,1.08132,0.37,14.7051,,OSFC,roquette25,
10956,199779949,83.111511,-6.361715,3345.0,2.82151,1.08132,0.37,14.7051,,OSFC,roquette25,
10957,199779949,83.111513,-6.361712,3345.0,2.82151,1.08132,0.37,14.7051,,OSFC,roquette25,
10958,199779918,83.123485,-6.309641,5781.29,2.79345,2.00598,1.04,10.6031,,OSFC,roquette25,0.000368347366555416
10959,199779918,83.123487,-6.309662,5781.29,2.79345,2.00598,1.04,10.6031,,OSFC,roquette25,0.000368347366555416
10960,50748452,83.125495,-3.99128,3253.0,9.30988,0.386933,0.376656,14.0709,,OSFC,roquette25,0.0042855647060566215
10961,50747724,83.129882,-5.18278,2952.0,2.69988,0.549824,0.545096,16.0696,,OSFC,roquette25,
10962,50747724,83.129892,-5.182774,2952.0,2.69988,0.549824,0.545096,16.0696,,OSFC,roquette25,
10963,50747724,83.129894,-5.182801,2952.0,2.69988,0.549824,0.545096,16.0696,,OSFC,roquette25,
10964,50747724,83.129902,-5.182794,2952.0,2.69988,0.549824,0.545096,16.0696,,OSFC,roquette25,
10965,50748949,83.131591,-3.195425,,,,,14.9726,,OSFC,roquette25,
10966,50748949,83.131597,-3.195415,,,,,14.9726,,OSFC,roquette25,
10967,199779887,83.131936,-6.255114,3198.0,2.55828,0.585195,0.575839,15.6627,,OSFC,roquette25,
10968,50748945,83.13461,-3.201266,2965.0,2.71285,0.495133,0.493225,16.5633,,OSFC,roquette25,
10969,50748003,83.140856,-4.736547,3453.0,2.54467,1.21178,0.43,14.4936,,OSFC,roquette25,
10970,50748003,83.140864,-4.736511,3453.0,2.54467,1.21178,0.43,14.4936,,OSFC,roquette25,
10971,50748003,83.140865,-4.736553,3453.0,2.54467,1.21178,0.43,14.4936,,OSFC,roquette25,
10972,50747691,83.14179,-5.237667,3200.0,2.67105,0.701391,0.664477,15.0287,,OSFC,roquette25,
10973,50747691,83.141792,-5.237672,3200.0,2.67105,0.701391,0.664477,15.0287,,OSFC,roquette25,
10974,50747849,83.150645,-5.011674,,,,,14.8013,,OSFC,roquette25,
10975,50748370,83.150678,-4.112477,3756.0,2.72245,1.1483,0.57,14.4545,,OSFC,roquette25,
10976,50748191,83.152363,-4.372106,3336.0,2.63721,0.674934,0.645506,15.0614,,OSFC,roquette25,
10977,50747784,83.153179,-5.104189,3041.0,,0.509292,0.507163,16.0157,,OSFC,roquette25,
10978,50747784,83.153181,-5.104196,3041.0,,0.509292,0.507163,16.0157,,OSFC,roquette25,
10979,50748101,83.153791,-4.534022,3127.0,2.3066,0.478931,0.476851,17.0407,,OSFC,roquette25,
10980,50747361,83.157869,-5.866961,2864.0,2.53604,0.665956,0.638954,15.804,,OSFC,roquette25,
10981,50747363,83.158546,-5.863474,,,,,13.4373,,OSFC,roquette25,0.002534505460948591
10982,50749047,83.162578,-3.028891,6211.0,0.24044,1.51056,1.2,16.4338,,OSFC,roquette25,
10983,50749047,83.162586,-3.028863,6211.0,0.24044,1.51056,1.2,16.4338,,OSFC,roquette25,
10984,50747524,83.164607,-5.53013,3023.0,3.13857,0.393299,0.383895,16.9018,,OSFC,roquette25,
10985,50748482,83.165479,-3.929635,3109.0,2.99202,0.494535,0.492629,16.0931,,OSFC,roquette25,
10986,50747957,83.167456,-4.817731,2932.0,3.26025,0.33841,0.320811,17.3238,,OSFC,roquette25,
10987,50792453,83.171877,-4.789649,,,,,15.0921,,OSFC,roquette25,
10988,50792453,83.171883,-4.789647,,,,,15.0921,,OSFC,roquette25,
10989,50792453,83.171895,-4.789639,,,,,15.0921,,OSFC,roquette25,
10990,201368485,83.173074,-6.4461,2898.0,2.63443,0.404754,0.396837,17.3409,,OSFC,roquette25,
10991,50792705,83.175499,-5.172755,2979.0,2.67678,0.537513,0.533885,16.1247,,OSFC,roquette25,
10992,50792705,83.175501,-5.172751,2979.0,2.67678,0.537513,0.533885,16.1247,,OSFC,roquette25,
10993,50792705,83.175504,-5.172734,2979.0,2.67678,0.537513,0.533885,16.1247,,OSFC,roquette25,
10994,50793023,83.176554,-5.736101,3752.0,2.64244,1.31587,,15.0037,,OSFC,roquette25,
10995,50793023,83.176563,-5.736074,3752.0,2.64244,1.31587,,15.0037,,OSFC,roquette25,
10996,50793023,83.176565,-5.736084,3752.0,2.64244,1.31587,,15.0037,,OSFC,roquette25,
10997,201368776,83.177284,-6.023862,3489.0,2.44244,0.918518,0.45,15.1133,,OSFC,roquette25,
10998,201368368,83.178941,-6.610661,,,,,14.6441,,OSFC,roquette25,
10999,50791695,83.179446,-3.568711,3589.0,2.76159,0.897546,0.5,14.8017,,OSFC,roquette25,
11000,50791695,83.179452,-3.5687,3589.0,2.76159,0.897546,0.5,14.8017,,OSFC,roquette25,
11001,201368396,83.187076,-6.569175,3049.0,,0.570158,0.56303,15.0119,,OSFC,roquette25,
11002,201368298,83.191557,-6.714365,,,,,14.3671,,OSFC,roquette25,
11003,201368803,83.194737,-5.967236,,,,,14.1613,,OSFC,roquette25,
11004,50792450,83.196322,-4.784206,3832.0,2.51712,1.29327,0.59,13.795,,OSFC,roquette25,
11005,50792468,83.198402,-4.814524,,,,,13.9328,,OSFC,roquette25,
11006,201368450,83.199684,-6.492177,3179.0,2.83968,0.588552,0.578647,15.5518,,OSFC,roquette25,
11007,50792401,83.199727,-4.680579,3157.0,2.51771,0.685435,0.653088,15.2849,,OSFC,roquette25,
11008,50792405,83.201565,-4.695445,4376.0,2.79408,1.17712,0.68,14.0773,,OSFC,roquette25,
11009,201368378,83.208935,-6.595575,3596.0,2.45234,1.00893,0.51,14.7158,,OSFC,roquette25,
11010,50791423,83.209099,-3.220666,3000.0,2.22608,0.62332,0.606712,16.1335,,OSFC,roquette25,
11011,50792251,83.209392,-4.443069,3243.0,2.4559,0.689945,0.656321,15.2011,,OSFC,roquette25,
11012,50792251,83.209402,-4.443067,3243.0,2.4559,0.689945,0.656321,15.2011,,OSFC,roquette25,
11013,201368269,83.209627,-6.756739,3198.0,7.33666,0.400339,0.391864,14.5413,,OSFC,roquette25,0.0072246939451345304
11014,201368236,83.216616,-6.828023,2858.0,6.51969,0.235785,0.20564,16.7381,,OSFC,roquette25,
11015,201368221,83.218312,-6.839483,3153.0,2.6166,,,15.1134,,OSFC,roquette25,
11016,50792101,83.219089,-4.19548,2965.0,2.51121,0.62393,0.607189,15.8145,,OSFC,roquette25,
11017,50792632,83.222405,-5.059829,3136.0,2.42438,0.650504,0.627504,15.637,,OSFC,roquette25,
11018,50792632,83.222409,-5.059818,3136.0,2.42438,0.650504,0.627504,15.637,,OSFC,roquette25,
11019,50792632,83.222426,-5.059848,3136.0,2.42438,0.650504,0.627504,15.637,,OSFC,roquette25,
11020,201368714,83.223,-6.10034,3470.0,2.437,1.09474,0.44,15.0321,,OSFC,roquette25,
11021,201368714,83.223013,-6.100344,3470.0,2.437,1.09474,0.44,15.0321,,OSFC,roquette25,
11022,201368388,83.225401,-6.581923,3494.0,2.63292,1.08108,0.46,14.5764,,OSFC,roquette25,
11023,201368441,83.227531,-6.502921,3472.0,2.62123,0.966952,0.44,14.8312,,OSFC,roquette25,
11024,201367882,83.231834,-7.335131,3467.0,2.58601,0.934644,0.44,14.9756,,OSFC,roquette25,
11025,201368751,83.234596,-6.055285,3888.0,2.66468,0.904374,0.6,14.6452,,OSFC,roquette25,
11026,50792391,83.234922,-4.661449,3131.0,2.39616,0.434286,0.429577,17.1239,,OSFC,roquette25,
11027,50792391,83.234923,-4.661441,3131.0,2.39616,0.434286,0.429577,17.1239,,OSFC,roquette25,
11028,201367911,83.235125,-7.295582,3256.0,2.70707,0.631675,0.6132,15.2924,,OSFC,roquette25,
11029,50792931,83.235496,-5.572651,3147.0,2.73217,0.615831,0.600817,15.5504,,OSFC,roquette25,
11030,50793066,83.23755,-5.815636,3013.0,2.63112,0.655316,0.631096,15.5484,,OSFC,roquette25,
11031,50793006,83.24018,-5.712711,3117.0,2.51418,0.508812,0.506697,16.5853,,OSFC,roquette25,
11032,50793006,83.240192,-5.712694,3117.0,2.51418,0.508812,0.506697,16.5853,,OSFC,roquette25,
11033,201367365,83.240572,-8.108339,2993.0,3.0233,0.509951,0.507803,16.0877,,OSFC,roquette25,
11034,201368759,83.241322,-6.045299,3788.0,2.49044,1.07963,0.58,14.6519,,OSFC,roquette25,
11035,201368475,83.253463,-6.456806,3232.0,2.73571,0.683351,0.651589,15.0888,,OSFC,roquette25,
11036,201368475,83.253464,-6.456814,3232.0,2.73571,0.683351,0.651589,15.0888,,OSFC,roquette25,
11037,201368475,83.25347,-6.45681,3232.0,2.73571,0.683351,0.651589,15.0888,,OSFC,roquette25,
11038,50791946,83.255696,-3.974534,3742.2,2.88206,2.15443,,13.1997,,OSFC,roquette25,0.001995114710482415
11039,50792653,83.256429,-5.083603,3152.0,3.03048,0.486509,0.484565,16.0671,,OSFC,roquette25,
11040,201369249,83.256604,-6.499561,2987.0,2.58095,0.527593,0.524654,16.254,,OSFC,roquette25,
11041,201369249,83.256607,-6.499561,2987.0,2.58095,0.527593,0.524654,16.254,,OSFC,roquette25,
11042,50792999,83.256929,-5.707839,3523.0,6.19368,0.543878,0.539715,13.7982,,OSFC,roquette25,0.002717665502718139
11043,50793033,83.259877,-5.751777,,,,,14.6938,,OSFC,roquette25,
11044,50793033,83.259896,-5.751752,,,,,14.6938,,OSFC,roquette25,
11045,50792535,83.259982,-4.924414,3098.0,2.58877,0.57442,0.566699,15.8748,,OSFC,roquette25,
11046,50792535,83.259994,-4.924414,3098.0,2.58877,0.57442,0.566699,15.8748,,OSFC,roquette25,
11047,201369453,83.263776,-6.860496,3199.0,2.61555,,,15.0853,,OSFC,roquette25,
11048,201369420,83.26518,-6.78894,3593.0,2.59612,1.0453,0.51,14.4568,,OSFC,roquette25,
11049,201369420,83.265181,-6.788937,3593.0,2.59612,1.0453,0.51,14.4568,,OSFC,roquette25,
11050,50792589,83.26916,-4.996036,,,,,13.9672,,OSFC,roquette25,
11051,50792589,83.269163,-4.996037,,,,,13.9672,,OSFC,roquette25,
11052,201369655,83.271326,-7.170249,3061.0,2.89972,0.448083,0.444501,16.3552,,OSFC,roquette25,
11053,50792882,83.272081,-5.447557,3168.0,2.56771,0.516516,0.514139,16.3354,,OSFC,roquette25,
11054,50791599,83.276158,-3.417479,3144.0,2.25142,0.699252,0.662957,15.4897,,OSFC,roquette25,
11055,50791599,83.276164,-3.417462,3144.0,2.25142,0.699252,0.662957,15.4897,,OSFC,roquette25,
11056,50792232,83.2832,-4.403617,2908.0,2.59394,0.479187,0.477114,17.0276,,OSFC,roquette25,
11057,50792477,83.283328,-4.831372,3092.0,2.69383,0.418625,0.412338,17.1425,,OSFC,roquette25,
11058,50791945,83.28499,-3.973865,2981.0,3.42465,0.379454,0.368115,16.8166,,OSFC,roquette25,
11059,50792880,83.287237,-5.447304,3113.0,,0.470748,0.468416,16.7772,,OSFC,roquette25,
11060,50793496,83.294279,-5.242741,3122.0,,0.440458,0.436285,16.9755,,OSFC,roquette25,
11061,201369128,83.294723,-6.363416,3132.0,2.49743,0.580682,0.572034,15.862,,OSFC,roquette25,
11062,201369128,83.294726,-6.363416,3132.0,2.49743,0.580682,0.572034,15.862,,OSFC,roquette25,
11063,50793529,83.295074,-5.199745,3254.0,,0.47352,0.471285,16.5508,,OSFC,roquette25,
11064,50793529,83.295093,-5.199738,3254.0,,0.47352,0.471285,16.5508,,OSFC,roquette25,
11065,50793529,83.295117,-5.199739,3254.0,,0.47352,0.471285,16.5508,,OSFC,roquette25,
11066,201368834,83.298773,-5.915833,3925.0,2.61209,1.05704,0.61,14.6777,,OSFC,roquette25,
11067,50793736,83.306007,-4.859105,3740.0,2.99756,1.12596,0.56,13.7733,,OSFC,roquette25,
11068,50793736,83.30605,-4.859092,3740.0,2.99756,1.12596,0.56,13.7733,,OSFC,roquette25,
11069,201369016,83.308997,-6.196912,3729.0,2.47554,1.07677,0.56,14.6384,,OSFC,roquette25,
11070,201368947,83.311801,-6.109949,3432.0,2.34743,1.26297,,15.3076,,OSFC,roquette25,
11071,50793638,83.312418,-5.010826,3923.0,2.61355,1.14966,0.61,14.8495,,OSFC,roquette25,
11072,249077502,79.702612,-4.965561,3376.0,3.07081,1.05098,0.39,14.6739,,OSFC,roquette25,
11073,249077195,79.703834,-4.441962,2867.0,,0.541176,0.537249,16.6773,,OSFC,roquette25,
11074,24445636,79.716613,-6.48609,3068.0,2.66064,0.594153,0.583292,15.633,,OSFC,roquette25,
11075,24445636,79.716624,-6.486086,3068.0,2.66064,0.594153,0.583292,15.633,,OSFC,roquette25,
11076,249077794,79.797762,-5.566501,,,,,17.5677,,OSFC,roquette25,
11077,4009367,79.833765,-5.001906,2892.0,2.35518,0.443787,0.439882,17.2425,,OSFC,roquette25,
11078,4009244,79.863542,-5.197371,3560.0,2.41088,1.01295,0.49,15.0242,,OSFC,roquette25,
11079,4009539,79.869171,-4.694269,3121.0,4.58426,0.446831,0.443157,15.3608,,OSFC,roquette25,
