tic,age,prad,pmass,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2,snr_v3,T_retrieve_v3
396071592,123.02687708123813,2.308354621188342,29.035881236333275,20.150104144659156,4.320363304543801e+18,287.67822709275,14.0312052676957,2.98882,11.2637,12.6,0.031,11.872,0.034,10.571,0.023,10.264,0.026,10.172,0.02,11.7464,0.000686,12.1344,0.00184,11.21,0.001636,10.065,0.024,10.099,0.02,9.985,0.061,8.909,,Theia236,123.02687708123813,Kounkel2020,6104.0,1.3806,1.148,[9],1,,,,,,,,,0,,0,,0,,0
1655753520,190.54607179632444,1.486108572783917,4.066255381391314,11.282660119730352,4.14576144211176e+18,273.598731987919,-15.771760824488,1.58798,16.5328,,,18.594,0.0654,,,,,,,17.6107,0.001979,18.7577,0.05675,16.4162,0.004686,,,,,,,,,Theia227,190.54607179632444,Kounkel2020,3790.0,0.667813,0.58,[33],1,,,,,,,,,0,,0,,0,,0
40038083,281.8382931264449,2.536118038145018,10.003049867386954,11.826267155604189,5.978419172648361e+18,255.876072585989,-33.715008589292,0.621468,15.8818,,,16.9653,0.046,14.858,0.048,14.4,0.073,14.262,0.068,16.6007,0.000693,17.2012,0.006382,15.8055,0.004428,,,,,,,,,Theia3859,281.8382931264449,Kounkel2020,5448.0,1.15959,0.95,[22],1,,,,,,,,,0,,0,,0,,0
391180548,1288.2495516931322,2.631937921402362,12.119353675634542,10.06871626461247,1.82737362373544e+18,297.225676463484,21.2040879275086,0.151733,16.0358,17.009,0.078,17.2077,0.0461,14.924,0.046,14.599,0.056,14.436,0.072,16.7988,0.000711,17.4646,0.008208,15.9812,0.002812,,,,,,,,,NGC_6827,1288.2495516931322,Cantat-Gaudin2020,6377.0,3.27431,1.27,[10],1,,,,,,,,,0,,0,,0,,0
123582080,102.32929922807536,1.3232256246881302,2.564384581615364,5.598185523533168,3.050533644771939e+18,103.097329741045,-9.02579605017351,0.403716,15.2566,16.772,0.14,15.656,1.133,14.407,0.035,14.143,0.057,14.091,0.063,15.7746,0.000664,16.1939,0.003895,15.1882,0.001995,13.993,0.029,14.144,0.046,12.79,,9.108,,Theia2481,102.32929922807536,Kounkel2020,6844.0,1.59839,1.48,[27],1,5.598185523533168,1.3232256246881302,5.735066734406993e-05,0.011094373685133137,0.011794346216750594,89.63296579305144,5.358879207180362,0.5517977085753195,0,0.15554002906876557,0,,0,,0
119750391,102.32929922807536,2.814429923634776,18.072075673680946,10.00890493492636,3.0985014931037967e+18,101.131789372109,-9.21971686992697,0.388851,16.2173,17.551,0.055,17.178,0.046,15.22,0.042,14.855,0.064,14.727,0.089,16.8728,0.000882,17.432,0.005194,16.1631,0.00629,14.707,0.038,14.644,0.059,12.799,,8.639,,Theia2481,102.32929922807536,Kounkel2020,5523.0,1.38475,0.97,[27],1,,,,,,,,,0,,0,,0,,0
33953530,147.9108388168207,2.094809141076778,4.001038457987118,10.5611859909697,4.252169428749378e+18,283.615411702361,-7.00587752743796,1.29992,14.7839,17.362,0.042,15.918,0.149,13.785,0.023,13.337,0.022,13.262,0.027,15.4647,0.00094,16.0522,0.009261,14.7224,0.003843,,,,,,,,,Theia183,147.9108388168207,Kounkel2020,5073.0,0.905471,0.85,[19],1,,,,,,,,,0,,0,,0,,0
427395654,10.0,2.5604729368608847,9.751131405625111,23.11439679528804,3.017245517925e+18,83.85916667,-5.7524,2.60879,14.1336,17.895,0.309,16.213,0.16,12.437,0.022,11.609,0.032,11.236,0.02,15.2326,0.003837,16.2925,0.011906,14.1416,0.011799,10.767,0.024,10.262,0.024,9.81,0.15,6.399,,OSFC,10.0,roquette25,5410.0,1.07943,0.94,[0],1,,,,,,,,,0,,0,,0,,0
182694569,257.03957827688646,2.5173080441150057,9.942102325575917,27.04278196805762,4.2566054083552666e+18,280.532625716521,-5.36404208049858,0.458357,16.1194,18.818,0.12,17.5965,0.0474,14.89,0.067,14.102,,13.548,,17.0254,0.001141,17.8534,0.017268,16.0855,0.00822,,,,,,,,,Theia3700,257.03957827688646,Kounkel2020,5410.0,1.81358,0.94,[20],1,,,,,,,,,0,,0,,0,,0
388917583,10.0,1.577880595461184,5.203076821762123,9.804474992904046,3.0165491534034734e+18,83.80326,-6.785071,2.64409,17.138,,,,,14.919,0.038,14.344,0.048,14.073,0.044,18.7874,0.003557,21.0231,0.176733,17.2889,0.020584,13.846,0.029,13.578,0.034,10.381,0.178,7.354,0.175,OSFC,10.0,roquette25,2890.0,0.418614,0.412326,[0],1,,,,,,,,,0,,0,,0,,0
182680691,147.9108388168207,3.0374334789897235,25.723948495622093,16.826232950696863,4.2936409757451407e+18,289.621913574199,5.13409850050367,0.745892,15.9444,,,17.2151,0.046,14.811,0.044,14.438,0.055,14.126,0.062,16.7553,0.000949,17.4895,0.005665,15.9114,0.003552,,,,,,,,,Theia2881,147.9108388168207,Kounkel2020,5475.0,1.06466,0.96,[21],1,,,,,,,,,0,,0,,0,,0
1767294271,309.0295432513592,1.148307841920735,1.5011509169375366,14.922880729639228,4.253559829925189e+18,281.803163493616,-5.34898033553188,0.460406,14.6846,,,15.6829,0.0459,,,,,,,15.3601,0.000619,15.9204,0.002982,14.6126,0.002299,,,,,,,,,Theia4017,309.0295432513592,Kounkel2020,6206.0,2.32579,1.19,[20],1,,,,,,,,,0,,0,,0,,0
138828435,10.0,2.1857701179105136,6.061828968372312,26.539173034000573,3.2237949619564805e+18,82.60247196,2.448995081,2.57332,16.0084,20.361,0.165,,,14.27,0.038,13.685,0.038,13.431,0.043,17.332,0.001463,18.9719,0.025453,16.0932,0.005379,13.323,0.025,13.162,0.029,12.701,,8.896,,OSFC,10.0,roquette25,3241.0,0.523532,0.520825,"[1, 12]",2,,,,,,,,,0,,0,,0,,0
177532837,123.02687708123813,2.210467044977016,6.348283520208816,87.70662604690702,3.1077951108355046e+18,106.227001127125,-3.73878016328128,1.60394,16.4681,,,18.2949,0.0477,15.145,0.042,14.375,0.053,14.261,0.066,17.5241,0.002684,18.5549,0.015967,16.4892,0.008396,14.121,0.029,14.049,0.048,12.332,,8.785,,Theia261,123.02687708123813,Kounkel2020,3716.0,0.556185,0.550784,[25],1,,,,,,,,,0,,0,,0,,0
145056796,102.32929922807536,2.285335770300679,6.439870283108155,28.44042791014918,4.2523387491682734e+18,281.425012662589,-7.08665498907681,0.707431,16.089,18.629,0.135,17.0182,0.0461,15.253,0.083,14.635,,14.604,,16.7277,0.001019,17.2134,0.007479,15.9777,0.008413,,,,,,,,,Theia2494,102.32929922807536,Kounkel2020,5515.0,0.816014,0.97,[19],1,,,,,,,,,0,,0,,0,,0
264483827,10.0,2.7106988288013505,15.251682313443528,66.35615923709774,3.222296675499817e+18,81.45162499999998,1.974416666666667,3.20012,14.8366,19.471,0.162,,,13.088,0.026,12.432,0.029,12.204,0.03,16.188,0.002691,17.8548,0.012613,14.926,0.007222,12.033,0.023,11.819,0.022,11.467,0.216,8.705,,OSFC,10.0,roquette25,3217.0,0.659072,0.633882,[1],1,,,,,,,,,0,,0,,0,,0
42437006,331.1311214825908,1.7608373654950211,8.303938907037283,10.750350130104664,3.1166620579371566e+18,96.441370129626,-3.7090480216246,0.487775,15.0188,16.555,0.047,15.812,0.16,14.202,0.03,13.826,0.038,13.782,0.05,15.5641,0.000965,15.9997,0.002771,14.9516,0.001503,13.673,0.026,13.673,0.035,12.853,,9.077,,Theia4142,331.1311214825908,Kounkel2020,5927.0,1.59379,1.08,[3],1,,,,,,,,,0,,0,,0,,0
106807923,154.88166189124794,1.2286756924345223,1.9311584369187191,3.814090739838016,4.143386462666023e+18,269.577453143151,-19.0556230178543,1.36579,13.4874,15.069,0.066,14.451,0.103,12.42,0.033,11.906,0.04,11.721,0.033,14.0726,0.000439,14.5396,0.001966,13.4105,0.006645,,,,,,,,,Theia653,154.88166189124794,Kounkel2020,6251.0,1.23661,1.21,[11],1,,,,,,,,,0,,0,,0,,0
432334039,794.3282347242822,2.2622084845976644,5.400635675850792,12.303437752354723,4.104141044470028e+18,277.263005260185,-14.4256775582372,0.38641,15.5846,18.173,0.112,16.6368,0.0462,14.529,0.046,14.097,0.059,14.024,0.071,16.2876,0.002329,16.8359,0.009144,15.4718,0.004032,,,,,,,,,Theia5903,794.3282347242822,Kounkel2020,6371.0,1.89672,1.27,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
434313998,338.8441561392021,2.454855879667327,8.906983762707418,25.79299443239636,3.3440713979107983e+18,93.493224183801,12.8794429370265,0.414069,16.7792,18.856,0.096,17.7818,0.0467,15.915,0.072,15.378,0.097,14.975,0.137,17.4566,0.001808,17.9913,0.01103,16.6784,0.015626,,,,,,,,,NGC_2194,338.8441561392021,Cantat-Gaudin2020,5483.0,1.05883,0.96,"[13, 28]",2,,,,,,,,,0,,0,,0,,0
229281039,2.5118864315095824,1.4861782441479905,4.067030211021981,12.416677501971268,3.327242449033773e+18,97.9509076380016,9.75777016708016,1.39185,16.0317,20.461,0.164,18.3003,0.051,14.359,0.033,13.568,0.041,13.293,0.038,17.1739,0.001745,18.5297,0.024318,16.0192,0.006957,13.204,0.023,13.162,0.032,11.916,,8.443,,Theia41,2.5118864315095824,Kounkel2020,3712.0,1.04462,0.55,[15],1,,,,,,,,,0,,0,,0,,0
186032315,794.3282347242822,2.421975425979729,7.418867144153451,3.703463096360072,4.102884611895202e+18,278.05333274637,-16.05772061456,0.617886,13.778,,,14.433,0.138,12.875,0.075,12.664,0.127,12.277,0.063,14.3357,0.000388,14.7778,0.001907,13.705,0.002968,,,,,,,,,Theia5903,794.3282347242822,Kounkel2020,5830.0,2.29967,1.05,"[6, 33]",2,,,,,,,,,0,,0,,0,,0
427352148,10.0,2.818134321876271,16.307544130767567,20.6962212713874,3.209656552390066e+18,83.60120833333336,-4.302986111,2.325,13.2254,15.198,0.008,14.258,0.126,12.114,0.023,11.628,0.034,11.451,0.022,13.9081,0.000957,14.5073,0.00446,13.1669,0.002806,11.42,0.025,11.438,0.023,11.411,0.219,8.882,,OSFC,10.0,roquette25,5072.88,0.984979,0.85,[0],1,,,,,,,,,0,,0,,0,,0
1449538229,154.88166189124794,1.740838987608844,2.272929397166826,34.59457674143666,4.0712373342888223e+18,269.85550224927,-19.8641297379954,1.25796,16.2004,,,17.5881,0.0481,,,,,,,17.0622,0.002367,17.7503,0.017497,16.0569,0.016472,,,,,,,,,Theia653,154.88166189124794,Kounkel2020,4963.0,0.647121,0.82,[11],1,,,,,,,,,0,,0,,0,,0
433766080,75.0,2.664598813546366,14.126933945474685,32.29693891121356,4.1034354672020966e+18,279.241389489714,-15.0962630278555,3.70636,10.7245,12.314,0.026,11.535,0.069,9.82,0.023,9.466,0.027,9.347,0.026,11.3011,0.000413,11.7695,0.002094,10.6588,0.005467,9.074,0.023,9.092,0.02,9.174,0.041,8.543,,LP 2441,75.0,Pang2022,6089.0,1.63882,1.142,[6],1,,,,,,,,,0,,0,,0,,0
207049269,117.48975549395304,2.1649745950081254,21.29734431184364,35.87766242978251,3.3262195596227574e+18,97.7662936987978,8.21979662294831,0.498361,16.1993,18.272,0.085,17.1474,0.0463,15.234,0.057,14.794,0.107,14.783,0.133,16.848,0.001733,17.3962,0.01217,16.1404,0.006533,14.562,0.03,14.539,0.066,12.309,,9.109,,Theia2615,117.48975549395304,Kounkel2020,5495.0,1.09752,0.96,[15],1,,,,,,,,,0,,0,,0,,0
432952143,794.3282347242822,2.371015036466517,7.335890713428363,15.903631797089538,4.103100627175816e+18,277.988869044468,-15.9145701346232,0.570562,15.7882,17.51,0.116,16.583,1.133,14.835,0.037,14.354,0.044,14.229,0.06,16.4342,0.000933,16.9296,0.012416,15.6817,0.014757,,,,,,,,,Theia5903,794.3282347242822,Kounkel2020,5903.0,1.12596,1.07,"[6, 33]",2,,,,,,,,,0,,0,,0,,0
434288228,199.52623149688827,1.956938821734673,13.297584171916007,2.875419257477777,3.331949286514132e+18,93.3550584136725,12.3773098375633,0.508725,15.7736,17.435,0.07,16.8463,0.0465,14.618,0.032,14.275,0.038,14.223,0.063,16.4876,0.001058,17.1046,0.015506,15.7209,0.003282,14.106,0.029,14.107,0.048,12.022,,9.009,,Theia3295,199.52623149688827,Kounkel2020,6137.0,1.36536,1.16,"[13, 28]",2,,,,,,,,,0,,0,,0,,0
369928876,7.585775750291836,2.3731780976307446,7.764031902870994,8.534571659499887,2.0179394972542185e+18,292.268450490738,20.6612584645528,1.11435,15.894,20.044,0.166,18.1123,0.0472,14.239,0.039,13.542,0.041,13.296,0.047,17.1039,0.000851,18.353,0.01311,15.981,0.002868,12.903,0.035,13.118,0.047,12.482,,8.873,,Theia38,7.585775750291836,Kounkel2020,5354.0,1.31763,0.93,"[7, 32]",2,,,,,,,,,0,,0,,0,,0
44209866,331.1311214825908,2.4117589581418426,9.148557801351409,82.50051045168108,5.979773152506543e+18,257.438838827954,-33.227972475406,0.910999,14.592,18.47,0.162,15.331,0.126,13.439,0.025,13.111,0.031,12.993,0.035,15.2511,0.007977,15.7075,0.02762,14.4335,0.022013,,,,,,,,,Theia4164,331.1311214825908,Kounkel2020,5791.0,1.27015,1.04,[22],1,,,,,,,,,0,,0,,0,,0
427374849,10.0,2.301054110938457,7.044820997295843,16.365461174188365,3.209652326142332e+18,83.660869,-4.373949,2.45141,16.2491,,,,,14.088,0.028,13.521,0.036,13.267,0.028,17.7635,0.002069,19.3351,0.151081,16.3426,0.006021,13.027,0.024,12.783,0.026,11.723,0.323,8.184,,OSFC,10.0,roquette25,3186.0,0.571065,0.563814,[0],1,,,,,,,,,0,,0,,0,,0
19131756,1862.0871366628653,2.571965545183001,12.083020312617254,49.00014227957364,4.277702700011861e+18,273.417377375944,2.74263333099426,0.378076,16.1156,18.415,0.051,17.2225,0.0461,15.126,0.036,14.761,0.06,14.515,0.073,16.8455,0.00096,17.4919,0.008761,16.0711,0.00239,14.469,0.031,14.982,0.07,12.72,,8.776,,Theia7525,1862.0871366628653,Kounkel2020,5294.0,1.6994,0.91,[30],1,,,,,,,,,0,,0,,0,,0
11291090,10.0,2.423170742127156,7.901070088977697,33.71847501228999,3.216438683704749e+18,84.80457,-2.63085,,17.4704,,,19.7618,0.1156,15.24,0.04,14.747,0.045,14.311,0.073,19.0101,0.005277,19.5279,0.14734,17.4888,0.019729,13.943,0.027,13.492,0.034,11.846,0.249,8.12,,OSFC,10.0,roquette25,3737.0,0.361224,0.347166,[0],1,,,,,,,,,0,,0,,0,,0
1353801807,549.5408738576248,1.6909784514416095,6.970807258038905,26.23975779347174,5.978919214270145e+18,258.069928030208,-34.0317296103013,0.695653,14.693,,,15.6354,0.0462,,,,,,,15.3384,0.000556,15.8314,0.005407,14.581,0.010758,,,,,,,,,Theia5132,549.5408738576248,Kounkel2020,6424.0,1.48578,1.3,[22],1,,,,,,,,,0,,0,,0,,0
224848916,61.65950018614822,1.0652519716753988,1.143332413802109,5.809318844690742,5.976870029484634e+18,257.451657614725,-36.5690899029192,0.648915,15.1609,17.778,0.111,16.278,0.252,14.1,0.044,13.691,0.049,13.608,0.058,15.8721,0.000485,16.4861,0.003932,15.1007,0.001948,,,,,,,,,Theia2101,61.65950018614822,Kounkel2020,6674.0,1.40573,1.41,[22],1,,,,,,,,,0,,0,,0,,0
434076303,177.82794100389228,1.6216876097806088,5.835443510926346,3.5126479010709883,4.106476780706158e+18,279.620517055922,-12.1661351933967,3.46352,13.9616,16.986,0.19,15.379,0.103,12.599,0.058,11.927,0.083,11.677,0.057,14.886,0.000486,15.8107,0.003774,13.9368,0.001782,,,,,,,,,Theia223,177.82794100389228,Kounkel2020,4335.0,0.77974,0.678,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
310621333,295.12092266663905,2.366761128263973,6.889046194964701,5.720318117252532,4.262209447338316e+18,287.110950023679,-1.54569605045595,1.01372,15.6232,18.055,0.109,16.7825,0.0461,14.521,0.033,13.992,0.039,13.957,0.062,16.3783,0.000956,17.0602,0.008661,15.5858,0.003897,13.925,0.049,14.215,0.08,12.576,,8.771,,Theia3946,295.12092266663905,Kounkel2020,5154.0,0.865655,0.87,[31],1,,,,,,,,,0,,0,,0,,0
284860171,1047.1285480508986,1.1686879483006145,1.6017953192013783,5.678658575492426,3.241563349034241e+18,77.0518403629352,6.65792074363243,1.11427,13.16,14.607,0.046,13.787,0.126,12.453,0.025,12.169,0.033,12.032,0.022,13.6661,0.000322,14.0718,0.00165,13.0999,0.001057,11.95,0.023,11.975,0.023,12.211,0.454,8.722,,Theia6473,1047.1285480508986,Kounkel2020,5558.0,1.63896,0.98,[29],1,,,,,,,,,0,,0,,0,,0
220155382,4265.795188015934,1.4627826033233442,3.813817024287282,4.296291304254707,3.326787629176515e+18,99.1673498968893,9.56053240578027,0.25431,16.9518,18.413,0.105,18.0369,0.0468,15.721,0.083,15.265,0.082,14.947,0.144,17.6721,0.001339,18.2525,0.014896,16.8563,0.010917,,,,,,,,,Trumpler_5,4265.795188015934,Cantat-Gaudin2020,6112.0,1.37089,1.15,[15],1,,,,,,,,,0,,0,,0,,0
345827405,169.8243652461746,2.255712012458938,6.337244059792228,29.790578739438114,5.97660797211434e+18,255.623726531956,-37.1654776160296,2.23485,16.1435,19.811,0.176,18.7779,0.0598,14.395,0.051,13.672,0.055,13.406,0.051,17.4569,0.001098,18.9396,0.040053,16.2161,0.005579,,,,,,,,,Theia325,169.8243652461746,Kounkel2020,3317.0,0.580797,0.572131,[22],1,,,,,,,,,0,,0,,0,,0
45474760,204.17379446695315,1.9265281110562509,3.342127300239431,82.5009367189979,5.979692205369549e+18,257.7845276358,-33.7200264070897,0.458267,16.0064,19.87,0.163,17.2286,0.0464,14.84,0.029,14.329,0.046,14.449,0.092,16.7948,0.001046,17.4479,0.012533,15.9174,0.004413,,,,,,,,,Theia3323,204.17379446695315,Kounkel2020,5939.0,1.55403,1.08,[22],1,,,,,,,,,0,,0,,0,,0
144615682,10.0,2.5931693166914664,12.526647627577368,31.027598419280245,3.3348305180764426e+18,84.69497695,8.982829386,2.42139,15.4295,20.072,0.162,,,13.609,0.024,12.964,0.023,12.64,0.027,16.8325,0.002038,18.6367,0.035981,15.5322,0.004838,12.568,0.024,12.359,0.025,12.04,0.401,8.706,,OSFC,10.0,roquette25,3134.0,0.692603,0.658221,[5],1,,,,,,,,,0,,0,,0,,0
220134692,26.915348039269137,3.3077878923182458,38.71736975006055,3.800302425533793,3.326890845830008e+18,99.0531233703004,10.0717421908698,0.461598,15.4771,17.311,0.082,16.052,1.133,14.449,0.022,14.077,0.033,13.946,0.056,16.1405,0.000938,16.7025,0.005092,15.4201,0.004277,13.866,0.029,13.988,0.052,11.615,,8.771,,Theia1797,26.915348039269137,Kounkel2020,5968.0,1.60632,1.09,[15],1,,,,,,,,,0,,0,,0,,0
220107423,4265.795188015934,2.057510415848818,3.620954173965779,19.70893828969818,3.326824321079197e+18,98.7411425780047,9.35862984450346,0.234949,16.1097,17.492,-0.126,16.6,0.06,15.191,0.064,14.873,0.057,14.739,0.116,16.6635,0.001195,17.0992,0.00677,16.0275,0.003245,14.83,0.036,14.734,0.087,12.234,,8.312,,Trumpler_5,4265.795188015934,Cantat-Gaudin2020,6604.0,1.65644,1.38,[15],1,,,,,,,,,0,,0,,0,,0
117731439,457.0881896148752,2.507086179652446,10.809105230018517,83.47170818575287,4.066468370072154e+18,273.458687083345,-22.7295873940016,1.14574,14.7535,16.34,-0.065,15.638,0.137,13.899,0.05,13.5,0.051,13.353,0.052,15.3438,0.001499,15.8196,0.005314,14.6764,0.003327,,,,,,,,,Theia674,457.0881896148752,Kounkel2020,5314.0,0.889449,0.92,[11],1,,,,,,,,,0,,0,,0,,0
79295218,25.118864315095824,1.1740880732386707,1.6293815345653362,79.39776912300002,2.931956680142088e+18,104.004820247169,-21.1686879381312,1.16921,14.0259,15.643,0.069,14.779,0.092,13.143,0.026,12.682,0.024,12.588,0.027,14.5969,0.001625,15.0706,0.005246,13.9653,0.004491,12.476,0.022,12.467,0.023,12.04,,8.655,,Theia86,25.118864315095824,Kounkel2020,5287.0,1.18352,0.91,[14],1,,,,,,,,,0,,0,,0,,0
388935155,10.0,1.6030476292504012,5.558733034032062,5.336236525773884,3.0168720662242586e+18,84.10220833333332,-6.876111111,2.82391,15.4372,20.073,0.162,,,13.498,0.026,12.853,0.034,12.532,0.024,16.8852,0.002716,18.7324,0.048015,15.5463,0.004717,12.147,0.025,11.699,0.023,9.89,0.069,7.703,0.251,OSFC,10.0,roquette25,3097.0,0.648804,0.62623,[0],1,,,,,,,,,0,,0,,0,,0
168464661,741.3102413009162,1.6190705559649543,5.795892336354431,18.81325676846754,4.2779476505881247e+18,275.252160931256,2.98848122772047,2.36999,13.6548,14.867,0.067,14.921,0.15,12.445,0.022,9.845,,9.21,,14.4043,0.001164,15.0738,0.003297,13.5908,0.004913,,,,,,,,,Theia1115,741.3102413009162,Kounkel2020,4743.0,0.968968,0.761,[30],1,,,,,,,,,0,,0,,0,,0
1761019479,117.48975549395304,2.6011889571570643,11.618351097033882,4.395009789079839,4.2514015573310817e+18,281.299130536748,-9.44281266853736,0.572189,15.6673,,,16.6885,0.0462,,,,,,,16.3548,0.001156,16.8738,0.009358,15.5426,0.007809,,,,,,,,,Theia2611,117.48975549395304,Kounkel2020,5659.0,1.2825,1.0,[19],1,,,,,,,,,0,,0,,0,,0
267146364,645.6542290346563,1.526541270847455,4.537681609631044,10.67732089156283,5.959382228325557e+18,263.091524387763,-40.4421759239044,1.57862,15.7602,18.986,0.19,17.2625,0.0465,14.599,0.06,13.832,0.061,13.646,0.068,16.6558,0.000876,17.5438,0.011382,15.7193,0.004999,,,,,,,,,Theia1230,645.6542290346563,Kounkel2020,4279.0,0.720781,0.67,[23],1,,,,,,,,,0,,0,,0,,0
220188159,4265.795188015934,2.5888719875555037,12.43561377605903,19.62177331667149,3.326783295558332e+18,99.2147980014584,9.48205460320332,0.122366,16.5362,15.825,0.094,17.5627,0.0462,15.53,0.077,15.007,0.073,13.854,,17.2256,0.00113,17.7754,0.008722,16.4368,0.006792,,,,,,,,,Trumpler_5,4265.795188015934,Cantat-Gaudin2020,6465.0,2.09153,1.31,[15],1,,,,,,,,,0,,0,,0,,0
427374386,10.0,2.664376840613281,12.804819506043684,67.19153307536166,3.209546876105415e+18,83.66866666666667,-4.960972222,2.76602,14.8709,18.429,0.168,17.028,1.133,12.817,0.026,12.093,0.033,11.746,0.023,15.9812,0.002386,17.2507,0.017913,14.7257,0.010058,11.328,0.023,11.025,0.022,11.64,0.529,8.641,,OSFC,10.0,roquette25,3587.0,0.854176,0.5,[0],1,,,,,,,,,0,,0,,0,,0
113468090,14.45439770745928,1.2364593545876534,1.9777582675007488,3.083676613590562,4.146128816445592e+18,274.317880435993,-15.5905395424768,0.59396,15.4832,17.382,0.105,16.5766,0.046,14.287,0.097,13.237,,13.048,,16.2068,0.000953,16.8177,0.006718,15.4113,0.004738,,,,,,,,,Theia1709,14.45439770745928,Kounkel2020,5378.0,1.46846,0.93,[33],1,,,,,,,,,0,,0,,0,,0
263184196,316.227766016838,2.820066366422015,18.237578851803413,44.21214968007628,3.328906216286674e+18,95.3104623258655,9.49546787171579,1.07892,16.1135,18.061,0.08,17.2045,0.0461,15.089,0.049,14.422,0.054,14.446,0.087,16.829,0.001079,17.4801,0.008934,16.0622,0.004314,14.28,0.031,14.329,0.058,12.621,,8.954,,Theia838,316.227766016838,Kounkel2020,4707.0,0.653425,0.75,[28],1,,,,,,,,,0,,0,,0,,0
427334003,10.0,2.884442868849793,18.081344170562573,35.929106575393114,3.017260056391456e+18,83.51208333333332,-5.655833333,2.63056,15.5027,,,18.0572,0.0513,13.754,0.024,13.054,0.033,12.836,0.029,16.8934,0.001577,18.1152,0.02531,15.5624,0.00406,12.638,0.024,12.392,0.029,9.348,0.055,6.78,0.271,OSFC,10.0,roquette25,3404.0,0.619521,0.603732,[0],1,,,,,,,,,0,,0,,0,,0
385304940,338.8441561392021,2.27393848467554,6.698493005744864,83.3748624712523,2.0191306463055245e+18,290.362526685363,22.1738613933914,1.7884,17.1188,,,19.6655,0.0715,15.527,0.079,14.802,0.071,14.574,0.073,18.4153,0.001636,19.833,0.058597,17.185,0.009418,,,,,,,,,Theia738,338.8441561392021,Kounkel2020,3355.0,0.468625,0.46621,"[7, 32]",2,,,,,,,,,0,,0,,0,,0
177206395,128.82495516931323,2.572796114392528,12.100137400830356,17.596873691457162,3.05169954371728e+18,106.384022250035,-7.8727901018283,1.33902,14.8999,16.855,-0.075,15.546,0.092,13.911,0.028,13.449,0.03,13.262,0.044,15.5614,0.00195,16.1363,0.008357,14.8381,0.003924,13.252,0.025,13.333,0.03,12.456,,9.02,,Theia267,128.82495516931323,Kounkel2020,4913.0,0.825779,0.81,[2],1,,,,,,,,,0,,0,,0,,0
434314955,199.52623149688827,2.5222688401458138,11.09627911136266,79.65606828804407,3.3439710030538086e+18,93.4435803819481,12.6921222591604,0.257161,16.0867,17.438,0.075,16.9437,0.046,15.181,0.041,14.773,0.065,14.736,0.103,16.6847,0.000969,17.1872,0.007006,16.0263,0.004142,14.644,0.035,15.227,0.115,12.467,,8.835,,Theia3295,199.52623149688827,Kounkel2020,6678.0,1.77384,1.41,"[13, 28]",2,,,,,,,,,0,,0,,0,,0
366235012,123.02687708123813,2.1693201754619147,5.171230995894021,38.8005893547666,4.51388941128571e+18,286.39110113406,16.6930231625406,1.20162,15.0343,17.311,0.068,16.193,0.217,14.042,0.03,13.492,0.037,13.416,0.036,15.7797,0.001662,16.4403,0.007042,14.9869,0.006063,13.195,0.028,13.335,0.033,11.974,,8.562,,Theia495,123.02687708123813,Kounkel2020,5211.0,0.93929,0.89,[9],1,,,,,,,,,0,,0,,0,,0
