tic,sigmaOptical,sigmaIR,mstar,rstar,teff,age,tmag,baseline
11286982,0.011429481395355715,0.009070474701830186,0.89,1.6037,5213.0,12.529381027528387,11.4729,45
264461616,0.029394194756255803,0.026168527809045026,0.42,1.14246,3425.0,13.803388889168795,14.4271,45
427450341,0.050483285609419795,0.060775991847542184,0.495128,0.497045,3246.0,10.625155270924102,16.1926,45
177124314,3.9282093359747963,4.610686440216559,0.63,1.32752,4013.0,6.165950018614822,16.0868,45
436337192,0.014572423143387539,0.011693420077190026,1.05,2.05325,5816.0,13.626089827878896,12.3349,45
178328572,0.04684665180767859,0.052414124496793696,1.05,1.48549,5812.0,23.442288153199225,15.8764,45
427393010,0.04140860529091548,0.0443595118699796,0.621591,0.642654,3061.0,13.329660040194266,15.6701,45
177590589,0.0463508656470099,0.047540893665463914,0.79,1.11847,4840.0,6.165950018614822,15.4437,45
151466693,0.029183755464744245,0.02657669421078016,0.84,1.49236,5034.0,46.77351412871982,14.6385,45
287758012,0.05666784596781299,0.07681114579554671,0.497999,0.499942,3140.0,6.0,16.6522,45
264631047,0.08902895324111261,0.07027405648478136,1.39,1.61802,6627.6,8.452221437274146,10.5329,45
199889829,0.48027842154747863,0.5743140451854343,0.535472,0.539237,3153.0,9.003923724300634,16.1648,45
231234106,0.03422106936020732,0.033588453568507586,0.91,1.16,5310.0,2.5118864315095824,15.1862,45
11195796,0.026098842695297025,0.023857264826675075,0.52,1.09414,3621.24,9.29285889358033,14.671,45
264620259,0.06285095668471438,0.06374677109353395,0.573299,0.582179,3295.0,13.034363362280311,15.3813,45
177119630,0.06475756007252366,0.06829033502985354,1.07,1.49723,5886.0,23.442288153199225,15.5909,45
264630085,0.10579909552860105,0.09028968816528526,0.59,0.993636,3860.0,6.832538110906615,13.9215,45
180304859,0.0588809696459041,0.06993023095571607,1.45,2.316,6768.0,47.863009232263806,16.1364,45
220290345,0.22388133531669968,0.2740441934105047,0.43,0.999146,3455.0,2.5118864315095824,16.2602,45
264631503,0.0044196935914022776,0.003489811008135484,1.26,1.71054,6340.16,10.255092900279054,10.6219,45
281910758,0.1300268099373447,0.14355054765242337,0.533962,0.537597,3260.0,22.387211385683376,15.8148,45
50743433,0.041584330355584974,0.040335779364479254,0.662487,0.69859,3676.0,7.116826169082947,15.1106,45
11195799,0.0935069594244107,0.07391528934049162,0.994,2.07436,5615.0,11.235446531265728,10.8724,45
50791945,0.0695343055674966,0.09859545788101721,0.368115,0.379454,2981.0,11.663794674247669,16.8166,45
50727259,0.04540022924769919,0.04852989390015124,0.548452,0.553567,3238.0,9.486795512190133,15.6593,45
50743110,0.11958259262663491,0.15121326122946685,0.472499,0.474696,2998.0,6.0,16.389,45
360062342,0.015432745289768365,0.012713838776250267,1.18,4.34835,6174.0,21.379620895022324,13.2664,45
42755798,0.07781071339551097,0.07953679223857446,0.547607,0.552622,3184.0,22.387211385683376,15.4249,45
432346458,0.04576110915554252,0.05219804601672125,0.92,1.13852,5344.0,41.68693834703355,15.9631,45
433681871,0.03589924842641254,0.03687677215264878,1.02,1.86258,5706.0,47.863009232263806,15.452,45
42759399,0.058245867588699415,0.0698458100858492,0.420579,0.426078,3089.0,22.387211385683376,16.1764,45
50790023,0.0036304636711602593,0.0025312296449255737,1.1,2.89715,5985.0,11.048387688251683,10.1243,45
1652686880,0.25999340331949183,0.2517524747552374,1.34,1.63942,6516.0,13.80384264602884,15.0993,45
409600282,0.05612974128678191,0.0633916414979413,1.04,1.53338,5796.0,22.387211385683376,15.9188,45
264486172,0.08177774314409005,0.07513946538147868,0.41,0.922681,3409.0,13.124118071384675,14.7142,45
1631447821,0.05996390808191498,0.07279625819942152,1.1,1.51135,5975.0,41.68693834703355,16.2268,45
176709230,0.07526462942403139,0.07931493374750397,0.94,2.03761,5395.0,5.888436553555883,15.5873,45
457250797,0.059522304097908936,0.07504318647600382,0.447049,0.450463,3045.0,12.795114387956602,16.3774,45
35233576,0.02636129226985335,0.02297745939636315,1.07,1.66686,5903.0,22.90867652767775,14.1974,45
427373539,0.11936040983993579,0.18859840374977163,0.478573,0.480615,3432.0,2.0,17.2002,45
202049921,0.05642234026380328,0.06959477457700546,1.01,1.24213,5666.0,2.5118864315095824,16.2909,45
220074901,0.6089202284698214,0.666506281594384,0.557059,0.563297,3294.0,9.077660496890555,15.7744,45
306219543,0.01722782355660127,0.014397918039398256,1.1,1.71974,5974.0,42.65795188015926,13.5753,45
